"Gene","DPI3.lfc","DPI3.padj","DPI4.lfc","DPI4.padj","DPI5.lfc","DPI5.padj"
"ENSCSAG00000005716",-0.154988281038434,0.155648000105169,-0.0917490686778266,0.372221083791058,0.0365980005370488,0.811248649133765
"ENSCSAG00000005722",0.0321995743693418,0.861099536483352,-0.00645966649093586,0.969866989729374,0.0606812966984879,0.719588315395867
"ENSCSAG00000005724",0.0587939279286967,0.674392800903744,0.0573881931918027,0.643553449834071,0.0930405888918127,0.491344485819729
"ENSCSAG00000005727",0.159266772425131,0.358880875282969,0.113166077442464,0.464895894793388,-0.0287022943920386,0.882979150712122
"ENSCSAG00000005775",0.122091202952579,0.615794439501786,0.0033580931717086,0.990609864581848,-0.00747458168702085,0.977726453998534
"ENSCSAG00000005785",-0.393357896520096,0.105303861236112,-0.067253934278383,0.802845805946771,-0.224664937193093,0.335688929088032
"ENSCSAG00000005804",-0.704233332781323,0.000221077184072536,-0.518679869168086,0.00795696158916259,-0.746202117150167,7.53878271341842e-05
"ENSCSAG00000005841",-0.194872435071283,0.412760825164962,-0.126923050110185,0.596300576041717,-0.17300150866982,0.466667639400047
"ENSCSAG00000005858",0.029776629733308,0.893585086790566,0.13550293028744,0.433409916225972,-0.0912674342940803,0.621210370992467
"ENSCSAG00000005880",0.221233657181322,0.364806665278271,0.204085147407535,0.382574278490275,0.335017102041012,0.216385011964479
"ENSCSAG00000005882",-0.253082295205772,0.23986207000228,-0.115318751784422,0.623709956297679,-0.229148783625269,0.287113696189652
"ENSCSAG00000005885",-0.0267367032014155,0.584232268512643,-0.0117160620425361,0.842067452733367,0.00143135425465129,0.986407155780495
"ENSCSAG00000005886",-0.00461653114836943,0.982238537810734,-0.044777614664971,0.808199835014174,-0.159137956798678,0.379245651038649
"ENSCSAG00000005888",-0.0473733306482244,0.244791810018547,-0.0289122534386284,0.546589747157327,-0.0339690365915549,0.560576018846112
"ENSCSAG00000005895",0.114037413455506,0.661536584969877,0.0312929522756738,0.912422190063807,0.0145149899505786,0.960136230450048
"ENSCSAG00000005899",-0.017016636136161,0.927327389331812,-0.0328275432573355,0.836774049733433,-0.0959156312758829,0.515849919876631
"ENSCSAG00000005904",0.388630787025764,0.124522029126165,0.175882280859894,0.463604448422668,0.140777255998801,0.569538519264475
"ENSCSAG00000005915",0.0114949701342747,0.940785217481558,0.0303356479601189,0.786954778924174,0.0188797010601329,0.892563590161451
"ENSCSAG00000005922",0.103601749339311,0.371068308461191,0.170815684299619,0.0778649681854283,0.0927410529408075,0.450862720761576
"ENSCSAG00000005941",1.8047875969428,8.76219937429269e-08,1.6706956213135,9.94405657585906e-07,2.09425832359277,2.85849976016143e-10
"ENSCSAG00000005959",0.225070336697399,0.344709607623115,0.0862049108637987,0.739165869274803,-0.27367553129326,0.253890864203347
"ENSCSAG00000005963",-4.18279900539026,1.89082277720618e-10,-4.44553918411183,1.16585816636887e-10,-4.28582544940399,5.14995152922878e-11
"ENSCSAG00000006004",-0.12926404305356,0.584710205265582,-0.100788311917281,0.67984087984721,-0.174913915114735,0.444442647733974
"ENSCSAG00000006014",-0.0176639825705433,0.933779775022522,0.0810405864749608,0.607004981127672,0.111612401165918,0.528341137309679
"ENSCSAG00000006027",-0.187767491496323,0.419648039690475,-0.0804527547761287,0.753617742200386,-0.271880932434912,0.241107434677823
"ENSCSAG00000006041",0.109630632937733,0.664657921207827,-0.0873936628100345,0.731563060859412,-0.010911369918648,0.968778831810203
"ENSCSAG00000006043",-0.0216981817097462,0.93060929275281,0.00523402952947208,0.9844856040964,-0.0769250379162092,0.719663494291581
"ENSCSAG00000006078",0.0238424756753745,0.922779325988203,0.0620291701962336,0.752439819252537,-0.0449075911530632,0.835225144654151
"ENSCSAG00000006081",0.0204445837609077,0.938233030039243,-0.0492126835486756,0.836945424597037,-0.0760296387489783,0.714822792385013
"ENSCSAG00000006101",-0.0639156188723423,0.79163311286213,-0.061578777888258,0.77665704602222,-0.104574761908884,0.634124676834389
"ENSCSAG00000006110",0.225685031402131,0.297287384002241,0.104763588807577,0.673850028222962,0.284311945248583,0.185906525125135
"ENSCSAG00000006124",0.12801024654002,0.582118114673728,0.0310140952101006,0.923742291868212,0.0477795516102722,0.859047507100244
"ENSCSAG00000006127",0.107153490240756,0.249079641697195,0.00788286428878079,0.93881469805782,0.140639518083541,0.138115844401678
"ENSCSAG00000006128",0.101027064976237,0.487734681050013,0.0810023456166131,0.54291063716912,-0.0160371593167866,0.928383473085096
"ENSCSAG00000006135",0.255842561312715,0.268782114233398,0.0891603055420617,0.657742384453286,0.0385792410121147,0.870783951120049
"ENSCSAG00000006180",0.0406599388729013,0.808404580703128,0.00080596312568821,0.997510242090729,0.0236440996238775,0.891479667049277
"ENSCSAG00000006183",-0.0816140139789493,0.474191045812124,-0.04927045138332,0.657742384453286,-0.00518920338221953,0.971431890112191
"ENSCSAG00000006184",0.153620634490702,0.331639422469285,0.112142297691703,0.428532773536011,0.136067193942713,0.397181302879234
"ENSCSAG00000006186",0.13276622016373,0.529020625296635,0.445614347713763,0.128983846648592,0.296515253990054,0.228063408304375
"ENSCSAG00000006191",0.790441752057626,0.0576334216664688,0.14411574719022,0.468713589071057,0.128554598609389,0.558202827083975
"ENSCSAG00000006200",-0.0902229958380544,0.685742746980876,-0.0495003356156138,0.826439404788784,0.0193404682713044,0.934601650578421
"ENSCSAG00000006205",0.247739852337134,0.297287384002241,0.0929900227575763,0.713970033593179,0.338633208271775,0.16227261360578
"ENSCSAG00000006238",-0.310768305316512,0.1881692224367,-0.119834530683237,0.628404418213276,-0.106907039877603,0.65993061995743
"ENSCSAG00000006248",-0.114147245235265,0.645574150797451,0.107826223728088,0.659453940826575,-0.052806026988979,0.841220981537713
"ENSCSAG00000006275",0.0319137307798358,0.881857522859864,-0.00881758120691482,0.965435643163309,0.0662770219439231,0.738914334320422
"ENSCSAG00000006279",-0.0168649211881119,0.951087904342873,0.136692730566328,0.515572696083022,0.242362401063581,0.319605659911222
"ENSCSAG00000006297",0.139883756318251,0.311416799103311,0.0587164955667848,0.739165869274803,0.0107102479173815,0.952555448223563
"ENSCSAG00000006311",0.181614051648511,0.009978587951874,5.46337858975564,0.000766103798565806,0.2477810229769,0.00104870895970916
"ENSCSAG00000006320",-0.441869524795424,0.136852139730821,-0.087649728743849,0.680775194500425,-0.261041148080907,0.273841324210831
"ENSCSAG00000006332",0.0520828935937604,0.789465816714098,0.0524514924663516,0.760801561305495,0.0661466510860131,0.724075670779372
"ENSCSAG00000006333",-0.0633929699793726,0.30760557343157,-0.0232322205220936,0.776603669648247,0.0229458551464313,0.819835453533988
"ENSCSAG00000006337",0.0775417016783283,0.30215823012243,0.0781227750437562,0.202404820091988,0.0837674932484956,0.277084949615889
"ENSCSAG00000006360",-0.0740026512491447,0.186718128926291,-0.036843421976302,0.601099428801811,0.015130740673444,0.895503625669654
"ENSCSAG00000006384",0.000458167940677304,0.99763508543915,0.000915861159567661,0.996746550579375,0.0670662493001176,0.704332994689004
"ENSCSAG00000006387",0.134777620232687,0.321197408662208,0.142333795851695,0.226487783358447,1.1465030207997,0.0535984125144964
"ENSCSAG00000006389",-0.147962435315289,0.536552218273124,-0.0967227887322895,0.684152764281517,-0.175379218317698,0.465040773628469
"ENSCSAG00000006417",-0.0451951964217591,0.733197203031146,0.13287090528715,0.254974637512253,0.191150528454472,0.183827861363789
"ENSCSAG00000006423",0.0074962183170076,0.965448448851909,0.124251032310381,0.273802736595691,0.135730381532431,0.317834095887651
"ENSCSAG00000006438",-0.0163839150392704,0.935918261066507,0.116265660063038,0.480873895934367,0.139918407540273,0.443226822222431
"ENSCSAG00000006439",2.37695617633356,1.74508027539058e-07,2.26062012074633,1.05390280342002e-06,2.5024969370794,3.22346938258062e-08
"ENSCSAG00000006445",0.417134842904195,0.149963523496305,0.212098824273496,0.328246633424948,0.777064262585876,0.0426517341781457
"ENSCSAG00000006494",-0.0210035188833767,0.912517792470429,-0.029449906270171,0.863929414602314,-0.0441292018933447,0.802895408548811
"ENSCSAG00000006519",-0.1187142791677,0.636271513228953,-0.0294170820760052,0.92430391450233,-0.0883981082011201,0.728328542753379
"ENSCSAG00000006524",-0.367466271346993,0.0272836402344816,-0.162071693636696,0.38817005417464,-0.258286063142071,0.129844393636636
"ENSCSAG00000006535",0.184345103305547,0.426987512925332,-0.0152508830765989,0.953856912805487,0.414958257173999,0.160002792439541
